GeneName	Lung_1	Lung_2	Lymph_1	Lymph_2	Lymph_3
RPL31P47	1	0	1	0	1
HSPA8	3173	4260	2714	5688	4800
SNORD14E	12	8	5	24	23
SNORD14D	0	0	0	0	0
SNORD14C	0	0	0	0	0
ENSG00000288061	5	17	4	3	2
CLMP	133	323	451	847	597
ENSG00000255342	6	3	27	43	43
ENSG00000254710	0	0	15	6	0
U8	0	0	3	0	0
LINC02727	11	1	8	7	6
PHB1P17	5	7	4	0	0
GRAMD1B	288	251	196	142	164
MIR4493	0	0	5	0	0
SF3A3P2	0	4	8	1	0
SCN3B	5	37	56	32	13
ENSG00000254467	0	1	13	6	0
ZNF202	156	197	75	121	97
ENSG00000290080	0	0	2	0	0
OR6X1	0	0	1	1	3
RNU1-21P	4	3	3	7	3
OR6M1	0	0	10	0	0
OR6M2P	0	2	32	5	8
OR6M3P	0	0	1	2	0
TMEM225	0	0	20	0	4
OR8D4	0	4	30	0	10
OR4D5	1	0	10	4	1
OR6T1	0	0	7	0	5
OR10S1	0	0	4	0	0
OR10G6	2	0	23	1	5
OR10G5P	0	0	1	0	2
OR10G4	0	3	9	1	3
OR10G9	0	0	11	2	1
OR10G8	0	0	10	1	0
OR10G7	2	2	10	5	5
OR10D5P	0	0	7	0	3
OR10D4P	0	0	12	0	6
OR10N1P	0	0	6	2	0
VWA5A	180	173	43	38	43
OR10D1P	8	7	3	1	0
OR10D3	0	0	10	2	7
OR8F1P	0	0	5	0	0
OR8G3P	3	0	35	7	5
OR8G2P	0	0	1	0	0
OR8G7P	0	0	6	1	1
OR8G1	1	5	12	0	0
OR8G5	0	0	0	0	0
SLC5A4P1	0	0	3	1	0
OR8D1	0	1	16	16	2
OR8D2	0	0	5	0	2
OR8B7P	0	0	3	0	0
OR8B6P	0	0	1	0	0
OR8B5P	0	0	1	4	0
OR8B1P	0	0	14	0	5
OR8C1P	0	0	7	0	8
OR8B2	0	0	8	0	2
OR8B3	0	0	1	0	0
OR8X1P	5	0	4	1	1
ENSG00000285561	2	1	6	8	17
OR8B4	0	0	1	4	0
OR8B8	11	9	17	6	11
OR8A2P	0	0	3	0	1
OR8B9P	2	4	17	2	16
OR8B10P	0	0	8	0	0
OR8A3P	0	0	1	0	0
ENSG00000254937	0	0	0	0	0
OR8B12	0	0	12	9	0
OR8A1	4	4	14	6	7
OR8Q1P	0	0	0	0	0
PANX3	0	0	25	2	3
TBRG1	321	251	96	150	164
SIAE	111	151	40	49	42
RNA5SP352	0	1	1	0	0
SPA17	18	37	43	12	15
NRGN	30	39	14	17	4
ENSG00000255045	8	3	11	0	1
VSIG2	73	68	10	22	2
ESAM	140	116	51	51	40
ESAM-AS1	0	4	9	1	1
MSANTD2	101	164	49	67	74
ENSG00000279342	29	31	12	19	11
ENSG00000254509	2	0	8	2	0
MSANTD2-AS1	39	31	29	3	32
ENSG00000254941	3	0	1	0	0
ROBO3	42	34	65	60	54
ENSG00000254568	0	1	15	4	7
ROBO4	249	179	117	81	82
ENSG00000254943	0	0	2	0	0
HEPACAM	4	5	27	11	5
HEPN1	8	0	13	2	1
CCDC15-DT	0	0	3	2	4
CCDC15	91	57	53	61	28
SLC37A2	120	90	61	37	17
TMEM218	46	69	53	21	31
ENSG00000289631	1	0	7	2	2
KRT18P59	11	7	25	6	2
ENSG00000255475	0	2	0	0	0
PKNOX2-DT	8	0	10	1	1
PKNOX2	29	37	77	21	41
ENSG00000259290	2	0	3	0	0
ENSG00000254932	0	0	0	0	0
RNU6-321P	0	0	0	0	0
FEZ1	36	43	72	26	26
ENSG00000255537	9	8	26	2	5
EI24	533	611	157	230	139
RNU6-1156P	3	0	7	0	0
STT3A	270	273	216	263	212
ENSG00000288907	9	1	5	6	0
CHEK1	27	41	65	35	42
RNU2-35P	0	0	0	2	0
ACRV1	2	0	11	6	3
PATE1	20	6	20	4	1
PATE2	0	6	9	6	6
PATE3	0	0	19	1	4
PATE4	0	10	25	3	0
ENSG00000260209	5	2	4	3	2
HYLS1	16	10	9	9	3
PUS3	9	10	10	11	16
ENSG00000255027	0	4	16	2	7
DDX25	11	1	36	24	26
ENSG00000254790	0	3	5	2	2
VSIG10L2	1	3	37	18	8
CDON	163	104	155	40	55
NAP1L1P1	10	5	16	3	2
ENSG00000261257	2	0	27	1	2
ENSG00000287666	6	8	31	12	10
ENSG00000254833	0	0	3	2	2
ENSG00000254771	0	0	0	0	0
RPUSD4	91	97	54	50	67
ENSG00000254694	1	2	0	0	0
FAM118B	101	100	48	24	31
RNU4-86P	0	0	0	0	0
RN7SL351P	4	3	1	3	0
SRPRA	594	590	281	344	241
FOXRED1	133	160	83	113	52
RPL35AP26	5	6	0	0	0
TIRAP	122	179	44	52	38
ENSG00000254905	5	13	10	7	1
TIRAP-AS1	11	2	10	9	1
DCPS	365	472	121	92	64
GSEC	52	86	33	50	37
ST3GAL4	659	988	193	332	270
ENSG00000278215	0	0	0	0	0
KIRREL3	38	2	63	10	15
KIRREL3-AS1	0	0	22	8	2
ENSG00000254607	0	0	5	1	2
ENSG00000254938	0	0	4	1	3
ENSG00000279358	0	0	12	0	0
KIRREL3-AS2	9	0	2	0	0
MIR3167	0	0	2	0	0
ENSG00000255317	0	0	3	0	1
KIRREL3-AS3	0	2	7	3	0
ENSG00000255087	13	6	102	39	43
ENSG00000272642	0	0	20	5	1
LINC02712	0	3	2	2	1
RN7SKP121	0	0	7	3	3
RN7SKP279	0	0	0	0	0
ENSG00000254591	0	0	2	0	2
DNAJB6P1	12	14	22	15	14
LINC02725	2	0	73	71	49
LINC02098	0	2	8	6	1
ENSG00000289398	2	4	23	3	8
ENSG00000289093	4	0	7	2	2
ENSG00000289936	0	0	0	1	0
ETS1	293	387	277	265	287
MIR6090	0	0	0	1	0
ETS1-AS1	2	5	10	2	0
ENSG00000245008	12	3	34	6	6
ENSG00000288975	3	0	4	4	3
FLI1	196	212	93	118	66
SENCR	3	4	16	2	1
KCNJ1	0	1	50	12	3
ENSG00000255369	0	0	1	0	1
KCNJ5	131	33	46	14	8
KCNJ5-AS1	9	9	36	2	12
TP53AIP1	4	7	11	4	0
ARHGAP32	1561	1661	249	658	533
RNU6-876P	0	4	1	0	0
Y_RNA	0	0	0	0	0
RNU6-874P	0	0	0	0	1
ZNF123P	0	2	4	2	1
BARX2	36	91	30	19	17
RPS27P20	1	3	20	3	0
ENSG00000281386	0	0	5	1	5
LINC01395	8	0	14	2	2
ENSG00000287426	1	2	14	10	0
ENSG00000255188	0	0	0	0	0
TMEM45B	375	289	70	90	85
ENSG00000289223	5	3	6	3	5
NFRKB	586	535	315	590	448
PRDM10	212	242	126	190	160
PRDM10-DT	0	0	4	10	3
ENSG00000255057	0	0	0	0	0
ELOBP2	0	1	6	0	0
ENSG00000255535	0	0	4	0	8
APLP2	1843	1526	613	848	699
RPL34P21	0	0	3	0	2
U4	0	5	0	0	0
ST14	1520	1572	180	271	238
ZBTB44	916	949	201	339	273
NDUFAF2P2	12	5	9	8	4
DDX18P5	4	1	4	0	2
RN7SL778P	1	0	6	1	1
ZBTB44-DT	2	1	42	0	16
ADAMTS8	58	29	26	7	1
ADAMTS15	71	92	38	48	31
ENSG00000255155	0	0	0	0	0
BAK1P2	0	0	5	0	0
MIR8052	0	0	0	0	0
LINC02873	0	4	23	9	4
ENSG00000288013	1	2	13	1	4
PPP1R10P1	0	2	8	2	0
LINC02551	2	7	15	1	1
SNX19	858	981	223	394	325
ENSG00000255455	0	0	0	0	0
RN7SL167P	0	0	1	1	1
ENSG00000236129	0	3	3	0	1
ENSG00000227125	0	0	5	2	3
ENSG00000237612	10	0	7	1	3
ENSG00000231698	0	1	3	1	4
NTM	14	7	63	38	22
RNU6ATAC12P	0	0	1	0	2
ENSG00000237654	0	1	38	6	23
ENSG00000285980	2	2	27	16	12
NTM-AS1	6	2	39	8	10
ENSG00000271624	1	0	4	1	0
ENSG00000238117	0	0	3	1	1
ENSG00000224700	0	0	3	0	2
NTM-IT	0	1	3	0	1
ENSG00000279090	0	0	3	0	0
OPCML	4	5	31	13	8
U6	0	0	3	3	2
ENSG00000279497	0	0	2	10	7
OPCML-IT2	0	0	3	0	0
ENSG00000279711	0	3	10	5	2
ENSG00000279189	3	1	35	12	7
OPCML-IT1	0	1	26	10	0
ENSG00000287068	0	0	5	1	2
LINC02743	0	0	6	1	1
SPATA19	0	2	9	5	2
ENSG00000213153	0	1	7	2	4
IGSF9B	457	340	255	230	186
MIR4697	0	0	0	0	0
LINC02730	1	0	10	3	2
LINC02731	19	7	45	19	15
ENSG00000254648	1	4	4	6	1
JAM3	96	147	46	81	60
PTP4A2P2	0	0	3	0	0
NCAPD3	248	251	177	235	154
ENSG00000254616	0	0	8	0	0
ENSG00000255348	0	5	5	4	0
VPS26B	388	401	143	179	174
THYN1	43	67	15	35	33
ACAD8	144	114	77	83	70
GLB1L3	6	6	65	11	12
ENSG00000289399	0	0	4	0	0
ENSG00000254442	0	0	1	0	0
GLB1L2	65	71	53	43	33
B3GAT1	7	1	73	19	20
B3GAT1-DT	40	39	46	17	17
ENSG00000254573	0	0	12	1	0
ENSG00000286374	0	0	18	4	0
ENSG00000254989	5	0	6	9	3
ENSG00000285640	2	3	25	1	3
LINC02706	0	0	21	6	9
LINC02714	1	2	18	7	5
ENSG00000287251	0	0	6	2	0
LINC02697	1	2	3	3	4
ENSG00000279046	0	0	2	0	0
LINC02717	0	1	22	2	2
LINC02684	4	0	17	4	3
DDX11L8	0	0	13	4	1
WASH8P	138	131	46	114	81
FAM138D	0	0	0	0	0
IQSEC3	10	8	69	19	13
ENSG00000256948	10	7	3	0	0
ENSG00000249695	3	5	41	10	27
ENSG00000256694	14	1	9	5	3
IQSEC3-AS1	0	1	17	10	0
SLC6A12	41	25	76	24	15
ENSG00000255671	0	1	7	4	5
SLC6A12-AS1	0	0	1	0	0
SLC6A13	6	4	52	6	22
ENSG00000255746	1	1	12	0	4
ENSG00000261799	16	49	12	14	8
KDM5A	753	893	283	612	468
CCDC77	46	38	79	52	28
B4GALNT3	473	484	131	149	134
NINJ2	15	10	5	4	4
ENSG00000256020	0	5	9	2	0
RNU7-103P	0	0	0	0	0
ENSG00000255825	0	0	2	0	1
NINJ2-AS1	47	38	47	34	17
LINC02455	0	0	14	1	5
WNK1	4133	4553	1208	3027	2558
RNU4ATAC16P	6	11	0	1	1
ENSG00000285704	4	7	9	1	7
RAD52	185	206	84	120	130
ENSG00000250132	3	13	25	12	16
ERC1	995	1026	359	664	548
HTR1DP1	0	2	10	0	0
ENSG00000249028	4	0	20	0	0
ENSG00000267285	0	0	0	0	3
LINC00942	580	404	9	12	1
WNT5B	18	7	34	13	16
FBXL14	59	73	42	60	28
ENSG00000289832	1	0	13	4	1
MIR3649	0	0	0	0	0
ADIPOR2	468	441	197	235	179
ENSG00000271500	2	0	14	5	0
ENSG00000285627	0	0	14	1	13
RPS4XP14	0	0	4	0	2
CACNA2D4	35	14	98	30	30
ENSG00000287698	0	0	7	0	0
LRTM2	1	1	34	10	5
ENSG00000256706	0	0	7	5	5
LINC00940	2	1	20	10	1
DCP1B	68	119	42	48	37
CACNA1C	247	316	300	299	232
ENSG00000203593	0	0	3	7	0
CACNA1C-IT1	0	0	4	1	1
ENSG00000278255	0	0	3	0	0
CACNA1C-AS4	1	3	9	4	5
CACNA1C-IT3	0	2	6	2	4
ENSG00000285555	1	1	3	0	0
ENSG00000285734	2	3	18	8	6
CACNA1C-AS3	0	0	3	1	4
ENSG00000203648	0	1	3	4	0
CACNA1C-AS2	0	1	4	9	0
CACNA1C-AS1	0	3	18	5	1
ITFG2-AS1	1	5	11	0	5
ENSG00000283587	0	0	5	0	0
LINC02371	0	0	24	5	18
IQSEC3P1	0	1	3	0	2
ENSG00000255669	5	13	14	2	15
RPL23AP14	0	0	3	0	0
CBX3P4	2	4	0	0	0
FKBP4	396	385	316	536	464
ITFG2-AS1	0	0	4	0	4
ENSG00000258092	0	5	2	0	3
ITFG2	202	272	153	139	142
ENSG00000288984	0	0	0	0	0
NRIP2	11	16	42	0	15
TEX52	3	0	15	15	3
FOXM1	82	74	52	63	52
RHNO1	27	20	45	15	9
TULP3	105	133	71	115	66
ENSG00000278356	0	1	7	7	1
RNU6-1315P	1	0	0	0	1
TEAD4	70	106	43	58	69
ENSG00000250899	25	45	25	20	18
ENSG00000289980	5	0	1	0	0
ENSG00000234589	1	3	8	2	4
TSPAN9	255	309	80	139	95
Metazoa_SRP	0	0	0	1	0
TSPAN9-IT1	2	5	4	0	3
ENSG00000275850	14	26	26	7	10
ENSG00000227081	7	18	23	24	15
ENSG00000250770	9	1	60	16	10
ENSG00000287712	0	3	9	0	4
LINC02827	0	2	30	15	10
LINC02417	0	5	3	1	1
PRMT8	48	60	67	26	15
ENSG00000256691	0	0	1	0	1
ENSG00000243507	8	6	1	1	0
THCAT155	6	0	44	21	31
CRACR2A	52	47	98	60	25
ENSG00000280202	3	13	13	1	1
RNU6-174P	0	0	0	0	0
ENSG00000283138	0	0	2	6	0
PARP11	82	34	27	30	16
OTUD4P1	27	18	26	13	8
PARP11-AS1	0	2	0	5	3
ENSG00000288729	2	0	6	12	6
ENSG00000256969	4	2	11	1	1
HSPA8P5	15	12	21	20	10
ENSG00000242444	0	1	3	4	1
ENSG00000289105	0	0	9	0	1
CCND2-AS1	12	15	28	17	7
CCND2	310	282	114	84	67
ENSG00000285901	0	0	3	0	1
ENSG00000290063	0	0	2	0	0
TIGAR	66	43	31	20	27
ENSG00000213970	0	1	8	1	0
FGF23	9	2	21	18	9
FGF6	0	0	16	3	0
C12orf4	43	81	35	36	24
RAD51AP1	6	9	26	15	22
DYRK4	82	59	66	32	26
ENSG00000256748	1	1	9	2	1
ENSG00000272921	0	0	0	0	0
AKAP3	13	7	27	13	6
ENSG00000256799	0	0	6	2	2
ENSG00000256381	0	0	2	0	2
NDUFA9	21	25	48	30	26
ENSG00000255639	0	0	5	19	1
GAU1	5	1	10	16	1
GALNT8	9	2	25	6	9
ENSG00000256988	4	4	44	15	29
KCNA6	6	6	28	7	4
ENSG00000255608	7	1	4	1	0
ENSG00000286866	11	2	19	0	1
ENSG00000287835	0	2	3	3	1
ENSG00000256654	13	6	68	24	28
KCNA1	7	5	22	4	8
ENSG00000284513	1	7	7	0	3
ENSG00000255996	1	0	11	0	1
KCNA5	6	9	20	15	5
ENSG00000285523	0	10	12	7	2
LINC02443	1	1	49	25	12
ENSG00000256417	6	0	23	3	9
ENSG00000256146	0	0	11	6	6
ENSG00000256218	1	1	4	0	0
ENSG00000255983	2	16	2	0	0
NTF3	6	17	21	6	5
ANO2	373	239	115	121	59
ENSG00000255973	0	0	0	0	2
VWF	4165	4000	537	1314	982
RN7SL69P	5	0	3	1	0
ENSG00000255775	0	0	10	7	4
CD9	321	297	167	287	190
Y_RNA	0	1	3	0	0
ATP5MFP5	1	0	0	0	0
PLEKHG6	102	83	60	49	34
TNFRSF1A	540	633	181	288	254
RN7SL391P	0	0	2	2	0
SCNN1A	2019	1940	141	371	220
LTBR	572	707	329	582	471
ENSG00000256433	38	30	8	20	14
ENSG00000213942	0	0	2	0	1
SRP14P1	4	1	4	2	3
CD27-AS1	58	68	49	25	29
CD27	1	12	8	5	5
TAPBPL	132	145	28	40	39
VAMP1	70	65	78	81	69
ENSG00000276718	10	2	6	0	0
ENSG00000256913	1	9	9	2	4
MRPL51	51	80	119	89	50
NCAPD2	536	497	254	379	244
SCARNA10	20	8	4	9	9
ENSG00000276232	0	0	0	0	0
GAPDH-DT	2	1	5	2	1
GAPDH	1119	1342	2999	3095	2441
ENSG00000269968	8	6	9	4	4
IFFO1	124	69	57	43	41
ENSG00000245667	0	0	9	2	3
NOP2	17	10	21	18	23
ENSG00000285238	0	0	0	0	0
CHD4	111	99	70	72	56
ENSG00000247853	7	6	21	0	3
SCARNA11	12	28	15	18	14
LPAR5	26	39	19	8	10
ACRBP	53	25	47	33	31
ING4	156	114	50	70	56
ENSG00000219410	0	3	41	8	15
ZNF384	406	338	186	198	166
ENSG00000289303	5	2	9	0	0
PIANP	3	0	36	21	23
RNU6-781P	0	0	2	2	0
ENSG00000270068	0	0	0	3	0
ENSG00000288814	5	0	7	2	2
COPS7A	331	230	91	93	101
ENSG00000269892	0	0	0	0	1
MLF2	231	197	112	182	170
PTMS	573	614	154	341	319
LAG3	6	6	21	13	10
RN7SL380P	0	0	0	0	0
CD4	188	154	65	68	58
GPR162	161	76	46	18	5
P3H3	30	44	63	24	22
GNB3	16	22	30	7	6
CDCA3	17	21	39	20	20
USP5	172	187	85	102	85
TPI1	1001	991	1652	2008	1740
SPSB2	64	58	28	24	17
RPL13P5	11	17	21	13	4
LRRC23	82	74	43	33	32
DSTNP2	34	40	16	10	12
ENSG00000275703	3	8	7	1	0
ENO2	258	184	986	1446	1082
ATN1	2655	2178	445	1015	871
C12orf57	48	56	66	72	85
ENSG00000272173	2	7	7	6	11
RNU7-1	0	0	0	0	0
PTPN6	286	185	125	78	90
MIR200CHG	23	12	3	1	9
MIR200C	1	5	1	3	0
MIR141	2	1	0	1	0
ENSG00000271969	3	2	10	1	0
PHB2	397	461	371	555	418
SCARNA12	0	0	0	0	0
EMG1	108	94	85	100	73
ENSG00000290146	2	7	4	17	4
LPCAT3	164	129	75	75	78
C1S	385	646	200	281	228
ENSG00000239701	0	1	2	0	0
ENSG00000257078	0	0	8	0	6
C1R	309	553	122	210	110
C1RL	407	474	96	203	137
C1RL-AS1	183	254	139	186	147
RBP5	13	23	25	17	22
RNU6-485P	2	2	2	1	1
ENSG00000256967	4	3	11	4	5
CLSTN3	270	287	198	165	163
ENSG00000285770	2	1	6	10	5
ENSG00000255572	0	0	3	2	1
PEX5	145	148	132	84	95
ENSG00000256480	0	0	4	1	0
ACSM4	11	0	42	10	8
CD163L1	27	16	73	22	31
ENSG00000255836	1	3	7	6	4
CD163	1850	947	110	320	225
ENSG00000290059	0	0	3	0	0
GAPDHP31	0	1	10	4	3
NIFKP3	0	2	4	1	1
ENSG00000255977	0	1	9	0	4
ENSG00000284327	0	0	0	0	1
ENSG00000284591	0	0	0	0	1
ENSG00000284522	0	0	0	0	0
ENSG00000285142	1	0	1	0	4
APOBEC1	0	0	9	4	0
GDF3	0	1	11	3	5
DPPA3	0	2	7	10	2
CLEC4C	0	0	17	12	0
NANOGNB	0	0	4	4	2
Y_RNA	0	0	5	0	0
NANOG	6	13	29	15	10
Y_RNA	0	0	2	0	0
SLC2A14	2	8	59	13	18
ENSG00000287713	2	0	6	0	1
Y_RNA	0	0	0	0	0
Metazoa_SRP	0	0	4	5	0
ENSG00000241828	0	0	0	1	0
ENSG00000255885	0	0	3	0	2
NANOGP1	0	9	19	5	5
ENSG00000255356	0	0	3	0	0
SLC2A3	318	456	1398	832	826
ENSG00000288043	0	0	6	0	0
Y_RNA	0	0	6	0	0
ENSG00000240739	0	0	2	1	0
ENSG00000282080	0	0	2	0	0
HSPD1P12	0	0	1	0	2
ENSG00000255581	0	3	3	1	0
FOXJ2	257	177	121	152	96
C3AR1	56	17	34	14	20
NECAP1	83	68	92	69	79
ENSG00000279865	7	0	5	1	0
ENSG00000284697	0	9	4	1	12
CLEC4A	0	0	5	0	0
POU5F1P3	1	4	7	3	0
ENSG00000284393	0	0	0	0	0
GCSHP4	0	0	2	1	0
ZNF705A	3	2	5	2	2
FAM66C	24	26	31	17	13
DEFB109F	1	0	8	3	0
ENSG00000276417	1	0	19	6	2
ENSG00000275367	4	16	16	10	7
FAM90A1	2	2	24	2	5
ALG1L10P	0	2	1	1	0
FAM86FP	20	5	12	6	3
LINC02449	8	16	19	3	7
ENSG00000286895	2	1	25	0	3
ENPP7P5	2	0	8	0	0
ENSG00000286504	4	1	13	2	7
LINC00937	10	9	23	17	6
ENSG00000256552	0	0	0	1	0
ENSG00000256101	4	0	6	0	1
ENSG00000277952	1	1	10	0	1
RPS3AP43	0	0	4	1	0
ENSG00000284687	0	0	0	0	0
ENSG00000284673	0	0	0	0	0
ENSG00000288954	0	0	6	1	1
ENSG00000256136	0	0	0	0	0
OR7E140P	0	0	0	0	0
OR7E148P	0	0	0	0	0
OR7E149P	0	0	0	0	0
CLEC6A	0	3	23	4	0
ENSG00000243830	4	5	8	5	1
RNU6-275P	0	1	2	0	0
CLEC4D	3	1	6	5	6
SUPT4H1P2	0	0	0	0	0
CLEC4E	42	18	64	36	38
ENSG00000255801	11	9	16	6	12
Y_RNA	0	0	1	0	0
ENSG00000252727	0	5	3	0	0
AICDA	3	4	8	5	1
ENSG00000280345	0	0	0	0	1
HADHAP2	2	0	19	4	4
MFAP5	25	81	82	122	118
ENSG00000255829	0	4	9	2	0
ENSG00000256004	0	0	6	0	0
RIMKLB	5649	5364	3928	13896	12268
RPSAP51	83	88	52	167	128
A2ML1-AS1	0	1	18	1	5
LINC02972	29	75	60	104	67
A2ML1-AS2	0	0	7	9	0
A2ML1	2	34	83	45	26
ENSG00000282022	0	0	11	0	1
PHC1	196	191	82	74	63
M6PR	263	166	142	143	96
KLRG1	18	6	20	2	8
ENSG00000257105	0	0	3	5	1
HNRNPA1P34	0	0	5	2	0
VDAC2P2	0	0	0	0	0
LINC00612	0	1	20	5	5
A2M-AS1	10	8	12	2	7
A2M	4380	3990	232	723	488
KRT17P8	4	7	1	1	2
BTG1P1	0	0	10	2	1
PZP	75	33	39	24	14
TPT1P12	5	0	4	6	1
A2MP1	3	6	64	2	23
MIR1244-3	0	0	0	0	0
PTMAP4	0	1	2	0	2
LINC00987	6	5	6	7	2
ENSG00000256427	1	2	8	1	2
ENSG00000111788	92	131	88	156	96
SNORA75	0	0	0	0	0
ENSG00000255753	0	0	5	1	0
ENSG00000286911	7	3	3	1	3
LINC02367	4	14	21	14	14
ENSG00000287577	5	1	7	5	5
ENSG00000256673	0	4	6	11	11
ENSG00000278635	0	0	3	4	2
DDX12P	88	79	58	98	48
SNORA75	0	3	3	1	0
ENSG00000284634	3	14	16	8	14
ENSG00000214776	17	15	29	15	5
ENSG00000256975	0	0	2	0	0
KLRB1	0	2	9	0	0
RNU6-700P	0	0	1	0	0
GOT2P3	5	0	5	1	0
ENSG00000272917	0	2	0	0	2
ENSG00000256442	0	0	2	0	2
ENSG00000256594	30	25	19	15	8
ENSG00000257027	63	59	20	24	20
CLEC2D	48	44	26	79	22
NPM1P7	0	0	0	0	0
CLECL1	0	12	29	7	24
LINC02390	0	1	2	1	2
CD69	14	0	21	13	8
GCNAP1	2	0	7	0	0
KLRF1	6	1	8	1	0
CLEC2B	22	30	103	53	32
ENSG00000255882	0	0	0	4	0
KLRF2	0	0	1	3	0
CLEC2A	0	0	3	0	0
LINC02470	14	13	18	1	2
CLEC12A-AS1	1	0	8	10	0
CLEC12A	26	9	31	11	12
CLEC1B	0	1	16	14	5
CLEC12B	3	0	8	11	5
ENSG00000256803	0	0	5	1	1
CLEC9A	0	0	19	5	8
ENSG00000256626	0	0	3	0	0
CLEC1A	23	16	12	16	6
RN7SKP161	0	0	3	0	0
HNRNPABP1	0	5	4	3	0
CLEC7A	43	17	12	14	5
OLR1	46	26	21	18	17
TMEM52B	0	15	30	10	8
GABARAPL1	555	606	246	414	267
GABARAPL1-AS1	1	0	2	1	3
KLRD1	24	16	71	39	15
ENSG00000290036	0	0	5	2	1
LINC02617	0	0	7	3	8
LINC02598	1	0	9	1	0
KLRK1-AS1	3	8	13	17	11
KLRK1	0	1	18	3	0
KLRC4-KLRK1	0	0	0	0	0
KLRC4	0	0	1	2	4
ENSG00000255641	0	0	0	0	0
KLRC3	0	0	0	0	0
KLRC2	6	0	0	0	0
KLRC1	0	7	11	6	3
EIF2S3B	10	4	22	19	13
SLC25A39P2	0	0	2	0	0
LINC02446	2	8	5	2	6
KLRA1P	10	14	13	15	17
MAGOHB	41	63	53	29	46
STYK1	49	68	16	12	14
YBX3	1047	1100	617	1138	913
LINC02366	6	0	11	0	2
HSPE1P12	0	0	1	0	0
TAS2R7	0	2	6	0	2
TAS2R8	0	0	5	0	1
TAS2R9	0	0	3	0	0
PRH1	16	14	13	6	4
TAS2R10	0	2	1	0	0
ENSG00000256651	3	0	0	0	0
PRR4	15	6	0	2	2
ENSG00000275778	0	1	0	0	0
ENSG00000256682	0	1	1	1	0
TAS2R13	11	5	2	1	6
PRH2	0	1	7	9	1
TAS2R14	4	3	17	2	1
TAS2R15P	5	8	1	0	0
TAS2R50	5	5	4	5	0
TAS2R20	1	15	16	16	8
TAS2R19	5	16	2	15	8
TAS2R31	14	13	16	23	13
TAS2R63P	0	6	7	9	0
TAS2R46	2	0	7	3	14
TAS2R64P	12	18	8	8	8
TAS2R43	3	9	5	13	2
ENSG00000256400	1	0	0	0	0
TAS2R30	20	37	16	33	35
ENSG00000256981	14	18	6	4	17
ENSG00000256712	20	11	5	8	12
SMIM10L1	63	45	38	22	32
TAS2R42	0	0	1	0	0
ENSG00000256657	0	0	2	0	0
ENSG00000275119	0	2	15	0	0
PRB3	3	2	14	3	6
PRB4	2	3	22	0	2
PRB1	0	0	11	6	3
PRB2	0	0	6	3	6
ENSG00000255790	1	0	6	1	4
HIGD1AP8	0	0	4	0	0
ENSG00000278654	0	0	1	0	0
ENSG00000277705	0	0	3	0	0
DDX55P1	3	1	3	2	0
ENSG00000274551	0	4	2	6	3
ENSG00000256237	0	0	0	2	2
RNU7-60P	0	0	0	0	0
LINC01252	2	0	28	1	2
ETV6	348	483	208	264	240
BCL2L14	30	45	65	19	19
PTMAP9	0	1	4	1	1
MIR1244-4	0	0	0	1	0
LRP6	727	734	224	411	359
ENSG00000242405	0	0	2	0	6
RNU6-545P	0	0	2	1	0
ENSG00000270857	0	3	2	4	8
RNU6-318P	0	0	0	0	0
MANSC1	84	89	36	59	37
RPL23AP66	0	0	3	2	0
LOH12CR2	3	5	4	0	2
BORCS5	105	183	75	210	144
ENSG00000271370	0	0	0	0	0
DUSP16	428	353	226	272	223
ENSG00000290048	4	5	8	9	1
ENSG00000255670	0	0	0	0	0
ENSG00000240424	0	0	1	0	0
CREBL2	269	211	63	77	60
RPL21P136	0	0	0	0	0
ENSG00000275963	2	0	7	0	0
GPR19	4	8	11	7	4
ENSG00000257004	2	0	7	0	0
CDKN1B	301	276	184	276	189
ENSG00000256658	1	0	0	1	0
APOLD1	33	135	53	66	53
MIR613	0	0	1	0	0
STX8P1	0	0	0	0	0
DDX47	7	7	25	8	10
ENSG00000242329	0	0	0	0	0
ENSG00000241352	10	15	13	13	11
RPL13AP20	39	67	41	71	45
GPRC5A	9669	9340	5536	12472	11374
MIR614	0	0	0	0	0
GPRC5D-AS1	31	19	42	40	20
GPRC5D	0	4	29	7	18
ENSG00000256011	0	0	1	8	1
ENSG00000221611	0	0	0	0	0
HEBP1	71	50	50	53	46
HTR7P1	15	14	20	8	1
ENSG00000255621	15	2	14	5	10
ENSG00000243129	0	0	1	0	0
FAM234B	69	74	96	53	78
GSG1	0	0	24	4	3
ENSG00000289766	0	0	0	0	0
EMP1	343	464	97	108	110
ENSG00000286869	21	3	15	2	12
LINC01559	19	23	36	23	9
GRIN2B	23	16	226	46	56
RNA5SP353	0	0	3	0	0
RNU6-590P	0	0	1	0	0
ENSG00000256306	0	0	9	1	0
ENSG00000277935	0	5	5	0	3
ENSG00000287928	0	0	1	4	0
RN7SKP162	0	0	1	0	0
ENSG00000256346	0	0	0	0	0
ENSG00000227760	0	3	0	0	0
ENSG00000256084	0	0	5	0	1
MRPS18CP4	0	3	0	0	0
RNU6-491P	5	0	0	0	0
GNAI2P1	0	0	1	1	3
RPL30P11	1	5	3	3	1
ATF7IP	1356	1236	284	603	458
ENSG00000290040	13	10	5	9	1
PLBD1	137	92	40	76	27
ENSG00000255649	1	0	9	5	2
RN7SKP134	3	0	4	6	0
PLBD1-AS1	26	48	41	14	29
